month_date_yyyymm,postal_code,zip_name,flag,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
201709,94002,"belmont, ca",NULL,1700050,0.0978,0.1199,14,-0.1765,-0.5,22,0.0476,-0.0222,20,-0.1667,0,0,NULL,NULL,4,NULL,-0.5,28,0.5556,1,880.952381,0.0624,0.0734,2135,0.1891,0.1513,1728204,0.1231,0.1067,42,0.2,0,2,0.9412,1.5
201709,94061,"redwood city, ca",NULL,1400050,0.1222,-0.0635,19,0.2667,-0.4412,16,0.3913,-0.5362,36,0.5,0.2857,0,NULL,NULL,0,NULL,-1,27,0.2857,-0.0357,891.4728682,0.0318,0.0385,1550,0.1796,-0.1619,1479921,0.0617,-0.0104,46,0.2778,-0.2581,1.4211,0.0211,0.5975
201709,94572,"rodeo, ca",NULL,459950,0,-0.0708,15,0.6667,0.3636,22,-0.12,-0.3623,12,0.5,0.5,0,NULL,NULL,0,NULL,-1,9,0.125,-0.1818,300.7390563,-0.0828,0.0809,1402,0.0374,-0.0908,480215,0.0648,0.0099,24,0.4118,0.0909,0.6,-0.2889,-0.4
201709,94803,"el sobrante, ca",NULL,619050,0.0937,0.1379,42,0.1351,-0.125,29,-0.2267,-0.3095,40,0.4286,0.6667,0,NULL,NULL,20,1.5,1.5,44,0,0.0233,310.2652826,-0.0048,0.0508,1930,0.113,0.1198,3464025,4.7593,5.198,86,0.0617,-0.0549,1.0476,-0.1416,0.1518
201709,94024,"los altos, ca",NULL,3498050,0.0258,0.2035,19,0.2667,-0.1364,24,0,-0.2615,20,0,0,0,NULL,NULL,4,0,0,16,0.2308,-0.2727,1213.963182,0.0293,0.1079,3494,0.1287,0.3032,4643969,0.0242,0.2397,35,0.25,-0.2045,0.8421,-0.0246,-0.1579
201709,94111,"san francisco, ca",NULL,1650050,0.1478,0.0732,14,0.4,1.8,40,-0.2157,1.5,4,0,0,0,NULL,NULL,0,NULL,NULL,3,-0.4,0.5,1160.891089,0.0088,0.0423,1385,0.0512,-0.0359,1780430,0.0512,0.007,17,0.1333,1.4286,0.2143,-0.2857,-0.1857
201709,94945,"novato, ca",NULL,998050,-0.283,0.1769,36,0.5,0.2414,26,-0.3333,-0.2778,28,1.3333,1.3333,4,NULL,NULL,8,1,0,13,0.4444,-0.2778,427.8681507,0.0061,0.1604,2554,-0.2081,0.0779,1287893,-0.1548,0.3556,49,0.4848,0.0426,0.3611,-0.0139,-0.2596
201709,95476,"sonoma, ca",NULL,1290050,-0.2296,0.1727,100,0.3333,0.0638,52,-0.2518,-0.1613,48,0.5,0.3333,0,NULL,NULL,32,1,0.1429,22,-0.12,-0.3333,628.5714286,-0.0291,0.1323,1932,-0.0793,0.0315,1940257,-0.0457,0.093,122,0.22,-0.0394,0.22,-0.1133,-0.1311
201709,95035,"milpitas, ca",NULL,949950,0.0275,0.1525,21,-0.25,-0.5333,31,0.5897,0.2157,40,0.1111,-0.1667,4,NULL,NULL,0,NULL,-1,47,-0.254,-0.3733,580.7113543,0.0033,0.1224,1707,0.0371,0.1904,1004315,-0.0281,0.1233,68,-0.2527,-0.4333,2.2381,-0.0119,0.5714
201709,94109,"san francisco, ca",NULL,1295050,0.0257,0.0576,73,0.3774,0.46,26,-0.4468,0.0196,40,0.4286,-0.3333,0,-1,NULL,8,-0.3333,0,35,0.2069,-0.2553,950.5389981,-0.0121,-0.0898,1099,0.0046,0.118,1964846,0.0128,-0.0046,108,0.3171,0.1134,0.4795,-0.0677,-0.4605
201709,94920,"belvedere tiburon, ca",NULL,3995050,0.0057,0.1934,61,0.1961,0.0167,95,0.2179,0.2179,24,0.5,0.2,0,NULL,NULL,20,1.5,1.5,7,0,0,1055.919096,0.0102,-0.0453,3392,0,0.2226,4420108,0.0725,0.0247,68,0.1724,0.0149,0.1148,-0.0225,-0.0019
201611,94702,"berkeley, ca",NULL,814050,NULL,NULL,13,NULL,NULL,32.5,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,14,NULL,NULL,615.2648552,NULL,NULL,1390.5,NULL,NULL,857197,NULL,NULL,27,NULL,NULL,1.0769,NULL,NULL
201709,94301,"palo alto, ca",*,7950050,0.5668,NULL,17,0.5455,-0.2609,17,-0.7571,NULL,12,2,0,0,NULL,NULL,0,NULL,-1,6,1,-0.4545,1713.037852,0.0626,0.1805,3540,0.1306,0.5348,7247942,0.1027,0.5795,23,0.6429,-0.3235,0.3529,0.0802,-0.1253
201709,94610,"oakland, ca",NULL,799050,-0.1121,-0.1805,25,0.3158,-0.2188,12,-0.5714,-0.2727,32,1,-0.1111,0,NULL,NULL,8,NULL,0,26,0.0833,0.8571,579.0960452,-0.066,-0.0471,1576,-0.0535,0.0678,858770,-0.0798,-0.241,51,0.186,0.1087,1.04,-0.2232,0.6025
201709,94010,"burlingame, ca",NULL,3688850,0.0487,0.1528,60,0.1538,-0.0323,37,-0.1084,-0.1778,44,0.5714,0.1,0,NULL,NULL,8,-0.5,-0.3333,28,-0.2,-0.125,1031.876715,0.0336,0.0687,3664,0.0544,0.0506,5004809,0.14,0.1553,88,0.0115,-0.0638,0.4667,-0.2064,-0.0495
201709,94619,"oakland, ca",NULL,648050,-0.0015,-0.0069,26,-0.1034,-0.2973,26,-0.2239,-0.2,20,0.25,-0.375,0,NULL,NULL,4,-0.5,NULL,25,-0.0385,-0.359,482.527881,0.0148,0.1187,1378,0.0495,0.0029,738417,-0.0153,-0.0785,51,-0.0727,-0.3289,0.9615,0.065,-0.0925
201709,94014,"daly city, ca",NULL,861266,0.0446,0.1766,26,0.04,-0.4091,25,-0.2537,-0.4382,32,0.3333,0.6,0,NULL,NULL,0,NULL,-1,36,-0.1628,0.0588,616.3888166,-0.0168,0.1547,1250,0.013,-0.0741,850705,0.0177,0.1069,62,-0.0882,-0.2051,1.3846,-0.3354,0.6119
201709,94519,"concord, ca",NULL,550050,0.0002,0.1022,19,-0.1364,-0.3871,38,0.4902,0.434,12,-0.5,-0.5,0,NULL,NULL,4,0,-0.75,31,-0.1622,-0.1389,353.062817,-0.0232,0.0139,1568,-0.0044,0.1496,590696,0.0014,0.1762,50,-0.1525,-0.2537,1.6316,-0.0502,0.4703
201709,94062,"redwood city, ca",*,3350050,0.0652,NULL,58,0.16,0.1373,43,-0.2522,-0.2522,36,0.5,0.125,0,NULL,NULL,8,0,-0.5,23,-0.2069,-0.3611,965.0112867,0.0078,0.1693,3660,0.0027,0.2726,6792252,0.0878,0.5861,81,0.0253,-0.069,0.3966,-0.1834,-0.3093
201709,94027,"atherton, ca",NULL,9888050,-0.005,0.3228,27,0.2857,-0.25,68,-0.2316,-0.2688,12,2,0.5,0,NULL,NULL,0,NULL,NULL,2,-0.6,-0.6667,1442.944785,0.0727,-0.0628,6642,-0.1779,0.1412,12100000,-0.051,0.1734,29,0.1154,-0.3095,0.0741,-0.164,-0.0926
201709,94123,"san francisco, ca",*,1999050,-0.3216,-0.2527,25,0.25,-0.1071,37,-0.4173,NULL,28,1.3333,0.1667,0,NULL,NULL,4,NULL,NULL,12,-0.0769,0.5,975.4901961,-0.188,-0.1371,1407,-0.1704,-0.317,4488641,-0.1284,-0.0944,37,0.1212,0.0278,0.48,-0.17,0.1943
201709,94555,"fremont, ca",NULL,1048050,0.03,0.1709,21,-0.125,-0.5962,33,0.32,0.1,24,-0.3333,-0.3333,0,-1,NULL,4,NULL,-0.75,43,-0.1042,-0.0444,585.5614973,0.0318,0.0777,1678,0,0.0455,1098251,0.0086,0.1662,64,-0.1111,-0.3402,2.0476,0.0476,1.1822
201709,94127,"san francisco, ca",NULL,1959050,-0.0739,0.3069,14,0,-0.3636,29,0.16,-0.3012,20,4,0.25,0,NULL,NULL,0,NULL,NULL,11,-0.3529,-0.5,781.1594203,-0.0138,-0.0512,2230,0.0619,0.2954,2149038,0.0072,0.1721,25,-0.1935,-0.4318,0.7857,-0.4286,-0.2143
201709,94568,"dublin, ca",NULL,892175,0.0349,0.011,59,-0.1324,-0.41,24,0.0213,-0.3514,68,0.0625,-0.1053,4,0,NULL,16,-0.2,-0.5,87,-0.0543,-0.1792,435.5230275,-0.0268,0.0517,2097,0.0361,0.0145,979675,0.0397,0.0072,146,-0.0875,-0.2913,1.4746,0.1216,0.4146
201709,94552,"castro valley, ca",NULL,1198050,0.1249,0.1992,22,-0.1538,-0.3889,43,-0.181,-0.181,16,0.3333,-0.2,0,NULL,NULL,4,0,-0.6667,18,-0.1,0,481.1018578,-0.0111,0.175,2214,0.0007,-0.0911,1422959,0.0898,0.1373,40,-0.1304,-0.2593,0.8182,0.049,0.3182
201709,94544,"hayward, ca",NULL,612050,-0.056,0.1354,52,0.1556,-0.2,22,-0.102,-0.1698,56,0.0769,0,8,1,NULL,8,-0.3333,-0.6,78,0.1471,-0.1613,407.74613,0.049,0.0878,1466,-0.0381,0.1507,640800,-0.079,0.1335,130,0.1504,-0.1772,1.5,-0.0111,0.0692
201709,94401,"san mateo, ca",NULL,958050,-0.0042,0.2369,28,0.4737,-0.125,15,-0.3878,-0.589,40,0.4286,0.25,0,NULL,NULL,4,NULL,0,32,0,0.1034,698.8709677,-0.0424,0.0091,1180,-0.1061,0.1401,980849,-0.115,0.2225,60,0.1765,-0.0164,1.1429,-0.5414,0.2366
201709,94107,"san francisco, ca",NULL,1139050,-0.0881,0.1748,60,0.3333,-0.1781,18,-0.4,-0.4375,60,1.1429,-0.0625,0,NULL,NULL,16,3,0.3333,24,-0.0769,-0.2258,948.0234261,-0.0466,-0.0095,1054,0.0472,0.1438,1265261,-0.055,0.0478,84,0.1831,-0.1923,0.4,-0.1778,-0.0247
201709,94545,"hayward, ca",NULL,774050,0.1382,0.2335,26,-0.2778,-0.1875,37,0.5417,0,20,-0.5,-0.4444,0,NULL,NULL,4,0,0,42,-0.1429,-0.125,402.2051774,-0.0047,0.0969,1760,0.1406,0.1702,728426,0.0115,-0.0135,68,-0.2,-0.15,1.6154,0.2543,0.1154
201709,94589,"vallejo, ca",NULL,368050,0.0824,0.1325,20,-0.1304,-0.5238,26,0.8571,-0.1875,24,-0.1429,-0.25,4,NULL,0,0,-1,-1,20,0.1765,0.1111,258.8066139,0.016,0.1359,1440,0.1618,0.0782,363055,0.07,0.1517,40,0,-0.3333,1,0.2609,0.5714
201709,94510,"benicia, ca",NULL,699950,0.0446,0.1118,54,0.08,-0.069,36,0.5319,-0.1,24,-0.4,-0.25,0,NULL,NULL,20,0.25,-0.2857,22,-0.12,-0.2667,323.51521,-0.0171,0.0472,2148,0.1383,0.2205,707410,0.0546,0.1596,76,0.0133,-0.1364,0.4074,-0.0926,-0.1098
201709,94521,"concord, ca",NULL,646050,0.0165,0.0812,51,-0.1356,-0.3014,30,0.1111,-0.1892,52,-0.1333,-0.1333,0,NULL,NULL,16,-0.2,0,79,0.026,0.1286,360.6993539,0.0084,0.0585,1676,-0.013,0.0195,647795,-0.0024,-0.05,130,-0.0441,-0.0909,1.549,0.2439,0.5901
201709,94541,"hayward, ca",NULL,614950,0.0015,0.0809,56,0.1429,-0.1642,23,-0.08,-0.3521,56,0.0769,-0.0667,0,NULL,NULL,12,2,-0.5,68,-0.1605,-0.1053,400.8595989,0.0013,0.0986,1550,0.0306,0.1048,641002,-0.0106,0.0855,124,-0.0462,-0.1329,1.2143,-0.4388,0.08
201709,94611,"oakland, ca",NULL,1195050,0.0717,0.2339,65,0.4773,0.1818,17,-0.3704,-0.15,68,0.8889,0.0625,0,NULL,NULL,12,0.5,0.5,37,-0.1591,-0.1778,515.8940397,-0.0275,0.001,2333,0.0593,0.0197,1494023,-0.0174,0.1066,102,0.1591,0.02,0.5692,-0.4308,-0.249
201709,94609,"oakland, ca",NULL,850050,-0.023,0.0982,15,0.3636,-0.1176,17,-0.1053,0.0625,20,0.6667,1.5,0,NULL,NULL,0,NULL,-1,9,-0.3077,-0.5263,693.4362934,0.2211,0.1994,1258,-0.104,0.0141,797760,-0.0446,0.0381,24,0,-0.3333,0.6,-0.5818,-0.5176
201709,94960,"san anselmo, ca",NULL,1499050,0.0823,0.073,23,0.6429,0.15,33,0.6098,0.1,20,1.5,0.25,0,NULL,NULL,12,NULL,2,5,-0.1667,-0.1667,694.6721311,-0.0763,0.0599,2316,0.1537,-0.0928,1575271,0.0356,-0.102,28,0.4,0.0769,0.2174,-0.2112,-0.0826
201709,94118,"san francisco, ca",NULL,1750050,0,-0.1418,27,1.7,0.35,12,-0.6923,-0.5636,28,2.5,1.3333,0,NULL,NULL,0,NULL,-1,7,0,-0.5333,975.7847534,-0.0952,0.1719,1530,0,-0.3558,2835102,-0.3816,-0.0373,34,1,-0.0286,0.2593,-0.4407,-0.4907
201709,94598,"walnut creek, ca",NULL,1115050,0.1206,0.1749,27,0,-0.4,23,-0.2813,-0.3521,32,0,0,0,NULL,NULL,4,0,-0.6667,36,-0.2,-0.0526,485.9675037,-0.0279,0.067,2167,0.0517,0.1845,1257610,0.001,0.2619,63,-0.125,-0.241,1.3333,-0.3333,0.4889
201709,94080,"south san francisco, ca",NULL,815050,-0.0934,0.0284,34,0.2143,-0.3333,15,-0.4231,-0.434,56,1,-0.1765,0,NULL,NULL,0,-1,-1,39,-0.2909,-0.5517,617.8343949,-0.0064,0.0677,1370,-0.0318,0.1048,885277,-0.0611,0.0753,73,-0.1205,-0.471,1.1471,-0.8172,-0.5588
201709,94536,"fremont, ca",NULL,950045,0.0026,0.1112,49,-0.2222,-0.4948,32,0.9394,0.0667,64,-0.2727,-0.1111,4,0,0,4,0,-0.875,92,0.0337,-0.1154,579.6519411,-0.0049,0.1152,1579,0.0354,0.0644,929031,-0.0045,0.1054,141,-0.0724,-0.2985,1.8776,0.4649,0.8054
201709,94563,"orinda, ca",NULL,1995050,0.0117,0.0612,46,-0.0417,-0.1154,57,0.2128,0.2955,20,0,-0.2857,0,NULL,NULL,4,-0.6667,-0.5,18,-0.25,-0.0526,571.5976331,-0.0081,-0.0417,3611,-0.0466,0.2005,2472995,0.0275,0.019,64,-0.1111,-0.0986,0.3913,-0.1087,0.0259
201709,94578,"san leandro, ca",NULL,600050,0,0.1538,23,0.2778,-0.2813,24,0.0213,0.0213,28,0.4,0,0,NULL,NULL,8,NULL,0,31,-0.1622,-0.3261,441.037403,0.0249,0.1373,1382,0.0337,0.1208,600779,0.0054,0.1322,54,-0.0182,-0.3077,1.3478,-0.7077,-0.0897
201709,94618,"oakland, ca",NULL,1195050,-0.1716,-0.1741,19,0.3571,-0.05,23,0,0.6429,16,0.3333,-0.2,0,NULL,NULL,0,NULL,-1,9,0,-0.1,634.0543759,0.0042,0.0507,2203,0.2499,-0.048,1598098,-0.0613,0.0162,28,0.2174,-0.0667,0.4737,-0.1692,-0.0263
201709,94019,"half moon bay, ca",NULL,1499050,0.0707,0.2608,32,0.0323,-0.3725,32,-0.1899,-0.5,20,0.25,0.25,0,NULL,NULL,4,NULL,-0.6667,27,0.35,0.2857,606.2295082,0.0074,0.0994,2480,0.102,0.1394,1520780,0.0076,0.1203,59,0.1569,-0.1806,0.8438,0.1986,0.432
201709,94530,"el cerrito, ca",NULL,936050,-0.002,0.2116,21,0.1053,-0.125,29,0.4146,1.0714,24,0.2,-0.1429,0,NULL,NULL,4,0,0,21,-0.125,-0.087,465.5934343,-0.0501,0.0528,1829,0.0052,0.128,1072261,-0.0762,0.3407,42,-0.0233,-0.1064,1,-0.2632,0.0417
201709,94901,"san rafael, ca",NULL,1450050,-0.0281,0.1628,51,0.8889,-0.1905,22,-0.5269,-0.4699,52,2.25,-0.0714,0,NULL,NULL,12,2,0.5,12,-0.0769,-0.4545,596.2769052,0.0523,0.1124,2369,-0.0388,0.013,2082283,-0.1004,0.5102,63,0.575,-0.2588,0.2353,-0.2462,-0.1139
201709,94025,"menlo park, ca",NULL,2275050,0.0134,-0.0421,30,0.1538,-0.4231,22,-0.0638,-0.12,32,0.1429,-0.2,0,NULL,NULL,8,NULL,0,23,0.2778,-0.2333,1145.614035,0.0195,0.0861,2280,-0.0215,0.0935,3113144,-0.0175,0.1567,53,0.2045,-0.3537,0.7667,0.0744,0.1897
201709,94590,"vallejo, ca",NULL,375050,-0.0129,0.2205,39,0.0263,-0.2778,24,-0.2615,-0.4419,36,0,0,0,NULL,NULL,12,-0.25,0.5,19,0.0556,-0.2083,272.7272727,0.0589,0.2852,1423,-0.0094,-0.0049,399876,-0.0042,0.2391,58,0.0357,-0.2564,0.4872,0.0135,0.0427
201709,94506,"danville, ca",NULL,1771988,0.0163,0.1888,63,-0.137,-0.2125,52,-0.0189,0.1685,32,-0.1111,-0.2727,0,-1,NULL,8,-0.6,-0.6,38,0.027,-0.0732,464.7286822,-0.0244,0.0594,4060,0.0396,0.1678,2628150,0.0742,0.4835,101,-0.0818,-0.1653,0.6032,0.0963,0.0907
201709,94115,"san francisco, ca",NULL,2000050,-0.0465,0.1056,37,0.6818,0,23,-0.4945,0.0952,32,1.6667,0,0,NULL,NULL,4,NULL,0,11,-0.2667,-0.5,966.4516129,0.0236,0.0613,1400,-0.2084,0.0241,3306220,-0.1011,0.0853,48,0.2973,-0.1864,0.2973,-0.3845,-0.2973
201709,94559,"napa, ca",NULL,779050,0.0325,0.0972,50,0.1364,-0.2188,43,-0.1134,-0.0549,28,0.75,0,0,NULL,NULL,12,0,-0.5,14,-0.1765,-0.4815,420.2898551,-0.064,-0.0237,1750,0,0.1247,886646,0.0137,0.0403,64,0.0492,-0.2967,0.28,-0.1064,-0.1419
201709,94116,"san francisco, ca",NULL,1249050,-0.0314,0.263,20,0.3333,-0.2308,15,0,0.1111,20,0.25,-0.2857,0,NULL,NULL,0,NULL,NULL,17,-0.0556,-0.32,727.3986838,0.0079,0.0176,1530,-0.0696,0.1275,1272439,0.0143,0.1266,37,0.1212,-0.2745,0.85,-0.35,-0.1115
201709,94550,"livermore, ca",NULL,999050,0.1051,0.163,53,-0.2206,-0.4421,38,0.3818,-0.0617,44,0,-0.3529,0,NULL,NULL,20,-0.2857,-0.2857,60,-0.0625,-0.1667,415.085389,0.0157,0.0093,2126,0.0209,0.0509,1153534,0.0391,0.1241,113,-0.1439,-0.3234,1.1321,0.1909,0.3742
201709,94503,"american canyon, ca",NULL,508050,0.016,-0.1532,29,0.1154,0.0357,68,0.5814,0.3077,12,-0.5,0.5,0,NULL,NULL,8,0,1,10,-0.0909,0.25,306.5286624,-0.056,0.415,1681,0.0454,-0.402,601668,0.0139,0.0675,39,0.0541,0.0833,0.3448,-0.0782,0.0591
201709,94607,"oakland, ca",NULL,659050,0.003,0.1188,33,-0.175,0.1,30,-0.2105,0.0345,24,0.2,0,0,NULL,NULL,8,0,1,28,-0.0968,0,540.1234568,0.028,0.0756,1400,0.0654,0.3139,690642,-0.021,0.1807,61,-0.1408,0.0517,0.8485,0.0735,-0.0848
201709,94517,"clayton, ca",NULL,849050,0.072,0.0373,14,-0.4167,-0.4815,50,0.2658,0.1111,12,0,-0.25,0,NULL,NULL,4,-0.5,-0.6667,13,-0.1875,-0.2353,361.0154905,-0.0234,-0.0089,2390,0.2253,0.0717,878467,0.1008,-0.0175,27,-0.325,-0.3864,0.9286,0.2619,0.2989
201709,94114,"san francisco, ca",NULL,1699050,-0.0495,0.0997,47,1.2381,-0.0208,15,-0.434,-0.3478,48,1.4,-0.0769,0,NULL,NULL,4,0,0,17,-0.32,-0.1905,1026.845638,-0.0094,0.0706,1344,0.0914,-0.0654,2539471,0.0786,0.3885,64,0.3913,-0.0725,0.3617,-0.8288,-0.0758
201709,94565,"pittsburg, ca",NULL,427050,-0.007,0.0001,82,0.1081,-0.3051,29,0.0357,-0.1944,80,-0.0476,-0.0476,8,NULL,1,8,-0.6,-0.8333,137,-0.1384,-0.1845,256.4102564,0.0094,0.1462,1550,-0.0529,-0.1572,448738,-0.0173,0.0428,219,-0.0601,-0.2343,1.6707,-0.4779,0.247
201709,94965,"sausalito, ca",NULL,2225050,-0.1602,0.0183,28,0.2727,-0.1765,53,-0.1654,-0.1908,16,1,0,0,NULL,NULL,4,NULL,-0.5,4,0,-0.6667,918.0819181,-0.0512,-0.0978,2814,-0.1296,0.2075,3202099,-0.089,0.3323,32,0.2308,-0.3043,0.1429,-0.039,-0.2101
201709,94531,"antioch, ca",NULL,500050,0.0153,0.105,51,-0.0556,-0.2031,22,0,-0.1373,56,-0.0667,-0.0667,4,0,NULL,16,-0.3333,0,82,0.1714,-0.1458,211.7486339,0.0233,0.0867,2448,0.0561,0.0646,494049,-0.0012,0.0677,133,0.0726,-0.1687,1.6078,0.3115,0.1078
201709,94509,"antioch, ca",*,425050,0.0341,NULL,54,-0.1563,-0.4255,22,0,-0.3529,56,-0.3333,-0.3,4,NULL,NULL,16,0.3333,-0.4286,108,0.1368,-0.3165,240.6738869,0.0027,0.1313,1667,0,0.1091,418590,0.0411,0.1875,162,0.0189,-0.3571,2,0.5156,0.3191
201709,94526,"danville, ca",NULL,1499050,-0.0295,0.3658,53,0,-0.3837,37,-0.2211,-0.0263,40,0,-0.2857,0,-1,NULL,12,0,-0.4,45,-0.1509,-0.1346,561.5384615,0.0114,0.1265,2432,-0.057,0.0754,1717476,-0.0086,0.3207,98,-0.0755,-0.2899,0.8491,-0.1509,0.2444
201709,94564,"pinole, ca",NULL,550050,0.0348,0.1056,22,-0.2414,-0.5111,37,0.5745,-0.1294,24,0.2,0,0,NULL,NULL,0,NULL,-1,28,0.037,-0.0968,330.6026916,0.0233,0.0801,1616,0.066,0.1593,553706,0.0158,0.0881,50,-0.1071,-0.3421,1.2727,0.3417,0.5838
201709,94044,"pacifica, ca",NULL,919050,-0.0452,0.0578,38,-0.0256,-0.3214,22,0.3333,-0.1373,40,-0.0909,-0.2857,0,NULL,NULL,0,-1,-1,44,-0.0222,-0.2414,652.173913,0.001,-0.0048,1370,-0.068,-0.0453,1126719,-0.0376,-0.2815,82,-0.0238,-0.2807,1.1579,0.004,0.1222
201709,94122,"san francisco, ca",NULL,1199050,-0.0128,0.1842,16,-0.0588,-0.4074,16,0.28,0.28,20,-0.1667,-0.1667,0,NULL,NULL,0,NULL,NULL,19,0,0.1875,748.9896722,0.0504,0.1011,1663,-0.0183,0.1964,1245400,-0.0066,0.0943,35,-0.0278,-0.186,1.1875,0.0699,0.5949
201709,94585,"suisun city, ca",NULL,367930,-0.0382,-0.0111,24,0.0435,-0.3846,11,-0.1852,-0.6452,36,0.2857,0,0,NULL,NULL,8,0,-0.75,21,0.1053,0.1053,228.1045752,-0.0072,0.0557,1530,-0.0941,-0.1756,383311,-0.0167,0.0023,45,0.0714,-0.2241,0.875,0.0489,0.3878
201709,94121,"san francisco, ca",NULL,1529050,0.02,0.1784,25,0.3158,-0.1379,43,0.8298,0.3231,12,-0.25,-0.5714,0,NULL,NULL,0,NULL,-1,11,0.375,-0.4211,804.3758044,0.077,0.0676,1554,-0.0799,-0.2104,2041416,-0.1733,0.1131,36,0.3333,-0.25,0.44,0.0189,-0.2152
201709,94066,"san bruno, ca",NULL,865050,0.0017,-0.0248,32,0.1034,-0.2195,21,-0.0667,-0.087,32,0,0.1429,0,-1,NULL,0,NULL,-1,36,0.0286,-0.3684,687.5,0.0002,0.0829,1140,-0.0172,-0.1231,831828,0.0288,-0.0596,68,0.0625,-0.3061,1.125,-0.0819,-0.2652
201709,94538,"fremont, ca",NULL,888938,0.0027,0.1253,35,-0.0278,-0.5205,18,-0.027,-0.234,60,0.25,-0.1667,0,NULL,-1,4,0,-0.75,56,-0.125,-0.1515,630.733945,0.0204,0.185,1420,-0.0234,0.0414,872139,-0.0119,0.1438,91,-0.09,-0.3453,1.6,-0.1778,0.6959
201709,94520,"concord, ca",NULL,450050,-0.0323,0.1251,30,-0.0909,-0.4828,29,0,-0.2267,20,-0.2857,-0.2857,0,NULL,NULL,4,-0.75,-0.75,41,-0.0889,-0.2407,384.501331,0.0204,0.2108,1134,-0.0031,0.0235,418027,-0.0484,0.0726,71,-0.0897,-0.3661,1.3667,0.003,0.4356
201709,94124,"san francisco, ca",NULL,866050,0.0838,0.0838,39,0.0833,-0.0714,36,-0.2258,-0.5102,20,-0.1667,0,0,NULL,NULL,0,NULL,-1,20,0.1111,0.4286,639.1304348,-0.028,0.0648,1250,0.0134,-0.0272,842407,0.0174,0.0425,59,0.0926,0.0536,0.5128,0.0128,0.1795
201709,94134,"san francisco, ca",NULL,849050,-0.0851,0.0774,20,0.25,0.1765,23,-0.4177,-0.5208,16,1,1,0,NULL,NULL,0,-1,NULL,25,-0.1667,0.0417,621.6393443,0.009,0.1352,1337,-0.2158,0.1452,881804,-0.0496,0.0707,45,-0.0217,0.0976,1.25,-0.625,-0.1618
201611,94965,"sausalito, ca",NULL,1842050,NULL,NULL,32,NULL,NULL,67,NULL,NULL,4,NULL,NULL,0,NULL,NULL,0,NULL,NULL,6,NULL,NULL,883.8709677,NULL,NULL,2358.5,NULL,NULL,2491856,NULL,NULL,38,NULL,NULL,0.1875,NULL,NULL
201709,95620,"dixon, ca",NULL,420050,-0.0317,-0.054,21,-0.1923,-0.3636,38,0.1014,-0.0732,16,0.3333,0.3333,0,NULL,NULL,0,-1,-1,14,1,0.1667,241.8682796,0.0119,0.1318,1734,-0.1096,-0.2,518851,0.0162,-0.1101,35,0.0606,-0.2222,0.6667,0.3974,0.303
201709,94601,"oakland, ca",NULL,499050,-0.0531,0.1604,35,-0.0278,-0.0789,35,-0.1358,-0.0789,24,-0.1429,-0.1429,0,NULL,NULL,4,-0.6667,0,28,-0.125,0.037,442.9133858,0.0195,0.3112,1104,-0.016,-0.0503,535583,-0.0115,0.1768,63,-0.0735,-0.0308,0.8,-0.0889,0.0895
201709,94502,"alameda, ca",NULL,895050,0.1201,0.1063,13,0.0833,0.1818,19,0.1515,0.2667,12,-0.25,0,0,NULL,NULL,0,NULL,NULL,15,0.0714,-0.2105,509.9511829,0.0036,-0.0355,1691,0.1023,0.0432,954860,0.1127,0.1011,28,0.0769,-0.0667,1.1538,-0.0128,-0.5734
201709,94513,"brentwood, ca",NULL,648855,0.0115,0.0831,148,-0.1294,-0.2128,43,0.075,0.0118,92,-0.0417,0.0455,8,-0.3333,0,48,-0.2941,-0.3684,128,-0.1351,-0.0986,256.2070787,0.0493,0.0983,2554,-0.0231,-0.0118,731992,0.0206,-0.4135,276,-0.1321,-0.1636,0.8649,-0.0057,0.1095
201709,94904,"greenbrae, ca",NULL,1895050,-0.2405,-0.0219,19,0.4615,-0.1739,25,-0.7024,-0.5495,16,3,0,0,NULL,NULL,8,1,1,8,0.3333,0.3333,700,-0.0494,-0.1798,2898,-0.1413,0.0251,2837473,0.0421,0.1073,27,0.4211,-0.069,0.4211,-0.0405,0.1602
201709,94583,"san ramon, ca",NULL,930050,0.0118,0.0339,35,0,-0.4776,27,0,-0.3571,28,-0.3,-0.2222,4,NULL,NULL,4,-0.5,-0.8333,52,-0.0545,0.1304,477.3333333,0.0251,0.1014,1918,0.0148,0.001,1082560,-0.0439,-0.1076,87,-0.0333,-0.2301,1.4857,-0.0857,0.7991
